conflict_id,cumulative_intensity,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,incompatibility,intensity_level,location,region,side_a,side_a_2nd,side_a_id,side_b,side_b_2nd,side_b_id,start_date,start_date2,start_prec,start_prec2,territory_name,type_of_conflict,version,year
314,1,0,,,500,"490, 626",,,500,2,1,Uganda,4,Government of Uganda,"Government of DR Congo (Zaire), Government of South Sudan",90,"ADF, LRA",,"489, 488",1971-01-25,2013-06-24,1,1,,4,19.1,2014
314,1,0,,,500,490,,,500,2,1,Uganda,4,Government of Uganda,Government of DR Congo (Zaire),90,ADF,,489,1971-01-25,2013-06-24,1,1,,4,19.1,2015
314,1,0,,,500,490,,,500,2,1,Uganda,4,Government of Uganda,Government of DR Congo (Zaire),90,ADF,,489,1971-01-25,2013-06-24,1,1,,4,19.1,2016
314,1,0,,,500,"482, 490, 625",,,500,2,1,Uganda,4,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan",90,LRA,,488,1971-01-25,1994-02-21,1,1,,4,19.1,2009
314,1,0,,,500,"490, 482, 625",,,500,2,1,Uganda,4,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of Sudan",90,"ADF, LRA",,"489, 488",1971-01-25,1994-02-21,1,1,,4,19.1,2010
314,1,1,2011-11-03,,500,"482, 490, 626, 625",,,500,2,1,Uganda,4,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of South Sudan, Government of Sudan",90,"ADF, LRA",,"489, 488",1971-01-25,1994-02-21,1,1,,4,19.1,2011
314,1,0,,,500,"482, 490, 626",,,500,2,1,Uganda,4,Government of Uganda,"Government of Central African Republic, Government of DR Congo (Zaire), Government of South Sudan",90,"ADF, LRA",,"489, 488",1971-01-25,2013-06-24,1,1,,4,19.1,2013
314,1,0,,,500,490,,,500,2,1,Uganda,4,Government of Uganda,Government of DR Congo (Zaire),90,ADF,,489,1971-01-25,2013-06-24,1,1,,4,19.1,2017
314,1,0,,,500,490,,,500,2,1,Uganda,4,Government of Uganda,Government of DR Congo (Zaire),90,ADF,,489,1971-01-25,2013-06-24,1,1,,4,19.1,2018
315,0,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1971
315,0,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1972
315,0,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1973
315,0,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1974
315,0,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1975
315,0,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1976
315,0,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1977
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1978
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1979
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1980
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1981
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1982
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1983
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1984
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1985
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1986
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1987
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1988
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1989
315,1,0,,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1990
315,1,1,1991-11-26,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,PIRA,,282,1970-08-11,1971-08-31,1,3,Northern Ireland,3,19.1,1991
315,1,1,1998-08-15,,200,,,,200,1,1,United Kingdom,1,Government of United Kingdom,,28,RIRA,,283,1970-08-11,1998-08-15,1,1,Northern Ireland,3,19.1,1998
316,0,1,1972-03-25,,92,,,,92,2,1,El Salvador,5,Government of El Salvador,,13,Military faction (forces of Benjamin Mejia),,752,1972-03-25,1972-03-25,1,1,,3,19.1,1972
316,0,0,,,92,,,,92,2,1,El Salvador,5,Government of El Salvador,,13,"ERP, FPL",,"753, 754",1972-03-25,1979-09-14,1,1,,3,19.1,1979
316,0,0,,,92,,,,92,2,1,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1980
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1981
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1982
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1983
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1984
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1985
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1986
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1987
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1988
316,1,0,,,92,,,,92,2,2,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1989
316,1,0,,,92,,,,92,2,1,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1990
316,1,1,1991-11-18,,92,,,,92,2,1,El Salvador,5,Government of El Salvador,,13,FMLN,,755,1972-03-25,1979-09-14,1,1,,3,19.1,1991
317,0,0,,,698,200,,,698,2,1,Oman,2,Government of Oman,Government of United Kingdom,129,PFLO,,284,1968-10-31,1969-12-31,3,5,,4,19.1,1969
317,0,0,,,698,200,,,698,2,1,Oman,2,Government of Oman,Government of United Kingdom,129,PFLO,,284,1968-10-31,1969-12-31,3,5,,4,19.1,1970
317,0,0,,,698,200,,,698,2,1,Oman,2,Government of Oman,Government of United Kingdom,129,PFLO,,284,1968-10-31,1969-12-31,3,5,,4,19.1,1971
317,0,0,,,698,200,,,698,2,1,Oman,2,Government of Oman,Government of United Kingdom,129,PFLO,,284,1968-10-31,1969-12-31,3,5,,4,19.1,1972
317,0,0,,,698,"630, 200",,680,698,2,1,Oman,2,Government of Oman,"Government of Iran, Government of United Kingdom",129,PFLO,Government of South Yemen,284,1968-10-31,1969-12-31,3,5,,4,19.1,1973
317,0,0,,,698,"630, 200",,680,698,2,1,Oman,2,Government of Oman,"Government of Iran, Government of United Kingdom",129,PFLO,Government of South Yemen,284,1968-10-31,1969-12-31,3,5,,4,19.1,1974
318,0,0,,,552,,,,552,2,1,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,ZAPU,,492,1966-04-29,1967-09-05,1,1,,3,19.1,1967
318,0,1,1968-12-31,,552,,,,552,2,1,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,ZAPU,,492,1966-04-29,1967-09-05,1,1,,3,19.1,1968
317,0,1,1975-12-11,,698,"630, 663, 200",,680,698,2,1,Oman,2,Government of Oman,"Government of Iran, Government of Jordan, Government of United Kingdom",129,PFLO,Government of South Yemen,284,1968-10-31,1969-12-31,3,5,,4,19.1,1975
318,0,0,,,552,,,,552,2,1,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,"ZANU, ZAPU",,"493, 492",1966-04-29,1973-04-04,1,1,,3,19.1,1973
318,0,0,,,552,,,,552,2,1,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,"ZANU, ZAPU",,"493, 492",1966-04-29,1973-04-04,1,1,,3,19.1,1974
318,0,0,,,552,560,,,552,2,1,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),Government of South Africa,101,ZANU,,493,1966-04-29,1973-04-04,1,1,,4,19.1,1975
318,1,0,,,552,,,,552,2,2,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,"PF, ZANU",,"494, 493",1966-04-29,1973-04-04,1,1,,3,19.1,1976
318,1,0,,,552,,,,552,2,2,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,PF,,494,1966-04-29,1973-04-04,1,1,,3,19.1,1977
318,1,0,,,552,,,,552,2,2,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,PF,,494,1966-04-29,1973-04-04,1,1,,3,19.1,1978
318,1,1,1979-12-21,,552,,,,552,2,2,Zimbabwe (Rhodesia),4,Government of Zimbabwe (Rhodesia),,101,PF,,494,1966-04-29,1973-04-04,1,1,,3,19.1,1979
319,0,1,1972-12-31,,165,,,,165,2,1,Uruguay,5,Government of Uruguay,,27,MLN/Tupamaros,,756,1970-04-13,1972-04-30,1,3,,3,19.1,1972
320,0,1,1972-10-19,,680,,678,,"678, 680",3,1,"South Yemen, Yemen (North Yemen)",2,Government of South Yemen,,124,Government of Yemen (North Yemen),,123,1972-02-21,1972-02-21,1,1,Common border,2,19.1,1972
320,0,1,1979-03-30,,680,,678,,"678, 680",3,1,"South Yemen, Yemen (North Yemen)",2,Government of South Yemen,,124,Government of Yemen (North Yemen),,123,1972-02-21,1979-03-30,1,4,Common border,2,19.1,1979
321,0,1,1973-09-11,,155,,,,155,2,1,Chile,5,Government of Chile,,25,"Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman) ",,757,1973-09-11,1973-09-11,1,1,,3,19.1,1973
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1975
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1976
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1977
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1978
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1979
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1980
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1981
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1982
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1983
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1984
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1985
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1986
322,0,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1987
322,1,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1988
322,1,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1989
322,1,0,,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1990
322,1,1,1991-12-31,,771,,,,771,1,1,Bangladesh,3,Government of Bangladesh,,143,JSS/SB,,285,1975-02-28,1975-02-28,5,5,Chittagong Hill Tracts,3,19.1,1991
323,1,1,1974-08-16,,352,,640,,"352, 640",1,2,"Cyprus, Turkey","1, 2",Government of Cyprus,,53,Government of Turkey,,115,1974-06-20,1974-06-20,2,2,Northern Cyprus,2,19.1,1974
324,0,1,1974-12-31,,630,,645,,"630, 645",3,1,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1974-02-10,1,1,Various,2,19.1,1974
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1980
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1981
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1982
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1983
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1984
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1985
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1986
324,1,0,,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1987
324,1,1,1988-08-20,,630,,645,,"630, 645",3,2,"Iran, Iraq",2,Government of Iran,,114,Government of Iraq,,116,1972-04-11,1980-09-23,1,1,Various,2,19.1,1988
325,1,0,,,770,,,,770,1,2,Pakistan,3,Government of Pakistan,,142,BLF,,1166,1973-05-18,1974-12-31,1,5,Balochistan,3,19.1,1974
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,BLF,,1166,1973-05-18,1974-12-31,1,5,Balochistan,3,19.1,1975
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,BLF,,1166,1973-05-18,1974-12-31,1,5,Balochistan,3,19.1,1976
325,1,1,1977-07-05,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,BLF,,1166,1973-05-18,1974-12-31,1,5,Balochistan,3,19.1,1977
325,1,1,2004-12-25,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,BLA,,287,1973-05-18,2004-08-01,1,1,Balochistan,3,19.1,2004
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,"Baloch Ittehad, BLA",,"288, 287",1973-05-18,2006-03-26,1,1,Balochistan,3,19.1,2006
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,BLA,,287,1973-05-18,2006-03-26,1,1,Balochistan,3,19.1,2007
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,"BLA, BRA",,"287, 289",1973-05-18,2006-03-26,1,1,Balochistan,3,19.1,2008
325,1,1,2009-10-20,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,"BLA, BRA",,"287, 289",1973-05-18,2006-03-26,1,1,Balochistan,3,19.1,2009
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,BLA,,287,1973-05-18,2011-07-05,1,1,Balochistan,3,19.1,2011
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,"BLA, BLF, BRA",,"287, 1166, 289",1973-05-18,2011-07-05,1,1,Balochistan,3,19.1,2012
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,BLA,,287,1973-05-18,2011-07-05,1,1,Balochistan,3,19.1,2013
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,"BLA, BRA",,"287, 289",1973-05-18,2011-07-05,1,1,Balochistan,3,19.1,2014
325,1,0,,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,"BLA, BLF, BRA",,"287, 1166, 289",1973-05-18,2011-07-05,1,1,Balochistan,3,19.1,2015
325,1,1,2016-10-23,,770,,,,770,1,1,Pakistan,3,Government of Pakistan,,142,"BLA, UBA",,"287, 3192",1973-05-18,2011-07-05,1,1,Balochistan,3,19.1,2016
326,0,1,1997-06-30,,531,,,,531,2,1,Eritrea,4,Government of Eritrea,,98,EIJM - AS,,495,1993-12-16,1997-06-30,1,5,,3,19.1,1997
326,0,1,1999-11-29,,531,,,,531,2,1,Eritrea,4,Government of Eritrea,,98,EIJM - AS,,495,1993-12-16,1999-04-04,1,3,,3,19.1,1999
326,0,1,2003-08-09,,531,,,,531,2,1,Eritrea,4,Government of Eritrea,,98,EIJM - AS,,495,1993-12-16,2003-07-17,1,1,,3,19.1,2003
327,1,0,,,540,40,,"560, 490",540,2,2,Angola,4,Government of Angola,Government of Cuba,99,"FNLA, UNITA","Government of DR Congo (Zaire), Government of South Africa","566, 567",1975-11-11,1975-11-11,1,1,,4,19.1,1975
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,"FNLA, UNITA",Government of South Africa,"566, 567",1975-11-11,1975-11-11,1,1,,4,19.1,1976
327,1,0,,,540,40,,,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,"FNLA, UNITA",,"566, 567",1975-11-11,1975-11-11,1,1,,4,19.1,1977
327,1,0,,,540,40,,,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,"FNLA, UNITA",,"566, 567",1975-11-11,1975-11-11,1,1,,4,19.1,1978
327,1,0,,,540,40,,,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,"FNLA, UNITA",,"566, 567",1975-11-11,1975-11-11,1,1,,4,19.1,1979
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1980
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1981
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1982
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1983
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1984
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1985
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1986
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1987
327,1,0,,,540,40,,560,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,Government of South Africa,567,1975-11-11,1975-11-11,1,1,,4,19.1,1988
327,1,0,,,540,40,,,540,2,2,Angola,4,Government of Angola,Government of Cuba,99,UNITA,,567,1975-11-11,1975-11-11,1,1,,4,19.1,1989
327,1,0,,,540,,,,540,2,2,Angola,4,Government of Angola,,99,UNITA,,567,1975-11-11,1975-11-11,1,1,,3,19.1,1990
327,1,0,,,540,,,,540,2,1,Angola,4,Government of Angola,,99,UNITA,,567,1975-11-11,1975-11-11,1,1,,3,19.1,1991
327,1,0,,,540,,,,540,2,2,Angola,4,Government of Angola,,99,UNITA,,567,1975-11-11,1975-11-11,1,1,,3,19.1,1992
327,1,0,,,540,,,,540,2,2,Angola,4,Government of Angola,,99,UNITA,,567,1975-11-11,1975-11-11,1,1,,3,19.1,1993
327,1,0,,,540,,,,540,2,2,Angola,4,Government of Angola,,99,UNITA,,567,1975-11-11,1975-11-11,1,1,,3,19.1,1994
327,1,1,1995-12-24,,540,,,,540,2,1,Angola,4,Government of Angola,,99,UNITA,,567,1975-11-11,1975-11-11,1,1,,3,19.1,1995
327,1,0,,,540,,,,540,2,2,Angola,4,Government of Angola,,99,UNITA,,567,1975-11-11,1998-05-02,1,1,,3,19.1,1998
327,1,0,,,540,565,,,540,2,2,Angola,4,Government of Angola,Government of Namibia,99,UNITA,,567,1975-11-11,1998-05-02,1,1,,4,19.1,1999
327,1,0,,,540,565,,,540,2,2,Angola,4,Government of Angola,Government of Namibia,99,UNITA,,567,1975-11-11,1998-05-02,1,1,,4,19.1,2000
327,1,0,,,540,565,,,540,2,2,Angola,4,Government of Angola,Government of Namibia,99,UNITA,,567,1975-11-11,1998-05-02,1,1,,4,19.1,2001
327,1,1,2002-04-01,,540,565,,,540,2,1,Angola,4,Government of Angola,Government of Namibia,99,UNITA,,567,1975-11-11,1998-05-02,1,1,,4,19.1,2002
328,0,0,,,811,,816,,"811, 816",1,1,"Cambodia (Kampuchea), Vietnam (North Vietnam)",3,Government of Cambodia (Kampuchea),,148,Government of Vietnam (North Vietnam),,150,1975-05-01,1975-12-31,1,5,Common Border,2,19.1,1975
328,0,0,,,811,,816,,"811, 816",1,1,"Cambodia (Kampuchea), Vietnam (North Vietnam)",3,Government of Cambodia (Kampuchea),,148,Government of Vietnam (North Vietnam),,150,1975-05-01,1975-12-31,1,5,Common Border,2,19.1,1976
328,0,1,1977-12-31,,811,,816,,"811, 816",1,1,"Cambodia (Kampuchea), Vietnam (North Vietnam)",3,Government of Cambodia (Kampuchea),,148,Government of Vietnam (North Vietnam),,150,1975-05-01,1975-12-31,1,5,Common Border,2,19.1,1977
329,0,1,1964-12-31,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,Ogaden Liberation Front,,1056,1964-01-11,1964-01-11,2,2,Ogaden,3,19.1,1964
329,0,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,WSLF,,496,1964-01-11,1976-10-31,2,3,Ogaden,3,19.1,1976
329,1,0,,,530,"40, 680",,520,530,1,2,Ethiopia,4,Government of Ethiopia,"Government of Cuba, Government of South Yemen",97,WSLF,Government of Somalia,496,1964-01-11,1976-10-31,2,3,Ogaden,4,19.1,1977
329,1,0,,,530,"40, 680",,,530,1,2,Ethiopia,4,Government of Ethiopia,"Government of Cuba, Government of South Yemen",97,WSLF,,496,1964-01-11,1976-10-31,2,3,Ogaden,4,19.1,1978
329,1,0,,,530,40,,,530,1,1,Ethiopia,4,Government of Ethiopia,Government of Cuba,97,WSLF,,496,1964-01-11,1976-10-31,2,3,Ogaden,4,19.1,1979
329,1,0,,,530,40,,,530,1,1,Ethiopia,4,Government of Ethiopia,Government of Cuba,97,WSLF,,496,1964-01-11,1976-10-31,2,3,Ogaden,4,19.1,1980
329,1,0,,,530,40,,,530,1,1,Ethiopia,4,Government of Ethiopia,Government of Cuba,97,WSLF,,496,1964-01-11,1976-10-31,2,3,Ogaden,4,19.1,1981
329,1,0,,,530,40,,,530,1,1,Ethiopia,4,Government of Ethiopia,Government of Cuba,97,WSLF,,496,1964-01-11,1976-10-31,2,3,Ogaden,4,19.1,1982
329,1,1,1983-12-31,,530,40,,,530,1,1,Ethiopia,4,Government of Ethiopia,Government of Cuba,97,WSLF,,496,1964-01-11,1976-10-31,2,3,Ogaden,4,19.1,1983
329,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,AIAI,,542,1964-01-11,1993-10-13,2,1,Ogaden,3,19.1,1993
329,1,1,1994-02-26,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,ONLF,,497,1964-01-11,1993-10-13,2,1,Ogaden,3,19.1,1994
329,1,1,1996-12-31,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,"AIAI, ONLF",,"542, 497",1964-01-11,1996-08-09,2,2,Ogaden,3,19.1,1996
329,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,ONLF,,497,1964-01-11,1998-12-31,2,5,Ogaden,3,19.1,1998
329,1,0,,,530,,,,530,1,1,Ethiopia,4,Government of Ethiopia,,97,"AIAI, ONLF",,"542, 497",1964-01-11,1998-12-31,2,5,Ogaden,3,19.1,1999
