country,year,gw_id,ucdp_conflictCount,ucdp_intensity_War,ucdp_intensity_Minor,ucdp_incompatibility_isTerritory,ucdp_incompatibility_isGovernment,ucdp_type_Extrasystemic,ucdp_type_Internal,ucdp_type_InternationalizedInternal,ucdp_type_Interstate,ucdp_role_primary,ucdp_role_secondary
Kosovo,2013,347,0,0,0,0,0,0,0,0,0,0,0
Kosovo,2014,347,0,0,0,0,0,0,0,0,0,0,0
Kosovo,2015,347,0,0,0,0,0,0,0,0,0,0,0
Kosovo,2016,347,0,0,0,0,0,0,0,0,0,0,0
Kosovo,2017,347,0,0,0,0,0,0,0,0,0,0,0
Kosovo,2018,347,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1961,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1962,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1963,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1964,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1965,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1966,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1967,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1968,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1969,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1970,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1971,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1972,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1973,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1974,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1975,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1976,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1977,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1978,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1979,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1980,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1981,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1982,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1983,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1984,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1985,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1986,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1987,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1988,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1989,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1990,690,1,1,0,1,0,0,0,0,1,1,0
Kuwait,1991,690,1,1,0,1,0,0,0,0,1,1,0
Kuwait,1992,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1993,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1994,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1995,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1996,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1997,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1998,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,1999,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2000,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2001,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2002,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2003,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2004,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2005,690,1,0,1,0,1,0,1,0,0,0,1
Kuwait,2006,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2007,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2008,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2009,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2010,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2011,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2012,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2013,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2014,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2015,690,1,1,0,0,1,0,1,0,0,0,1
Kuwait,2016,690,1,1,0,0,1,0,1,0,0,0,1
Kuwait,2017,690,0,0,0,0,0,0,0,0,0,0,0
Kuwait,2018,690,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1991,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1992,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1993,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1994,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1995,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1996,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1997,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1998,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,1999,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2000,703,1,0,1,0,1,0,1,0,0,0,1
Kyrgyzstan,2001,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2002,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2003,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2004,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2005,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2006,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2007,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2008,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2009,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2010,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2011,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2012,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2013,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2014,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2015,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2016,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2017,703,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2018,703,0,0,0,0,0,0,0,0,0,0,0
Laos,1954,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1955,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1956,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1957,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1958,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1959,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1960,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1961,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1962,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1963,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1964,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1965,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1966,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1967,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1968,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1969,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1970,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1971,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1972,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1973,812,1,1,0,0,1,0,1,0,0,1,0
Laos,1974,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1975,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1976,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1977,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1978,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1979,812,1,0,1,0,1,0,1,0,0,0,1
Laos,1980,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1981,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1982,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1983,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1984,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1985,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1986,812,1,0,1,1,0,0,0,0,1,1,0
Laos,1987,812,1,0,1,1,0,0,0,0,1,1,0
Laos,1988,812,1,0,1,1,0,0,0,0,1,1,0
Laos,1989,812,1,0,1,0,1,0,1,0,0,1,0
Laos,1990,812,1,0,1,0,1,0,1,0,0,1,0
Laos,1991,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1992,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1993,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1994,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1995,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1996,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1997,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1998,812,0,0,0,0,0,0,0,0,0,0,0
Laos,1999,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2000,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2001,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2002,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2003,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2004,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2005,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2006,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2007,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2008,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2009,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2010,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2011,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2012,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2013,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2014,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2015,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2016,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2017,812,0,0,0,0,0,0,0,0,0,0,0
Laos,2018,812,0,0,0,0,0,0,0,0,0,0,0
Latvia,1991,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1992,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1993,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1994,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1995,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1996,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1997,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1998,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,1999,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,2000,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,2001,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,2002,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,2003,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,2004,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2005,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2006,367,2,2,0,0,2,0,2,0,0,0,2
Latvia,2007,367,2,2,0,0,2,0,2,0,0,0,2
Latvia,2008,367,2,2,0,0,2,0,2,0,0,0,2
Latvia,2009,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2010,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2011,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2012,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2013,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2014,367,1,1,0,0,1,0,1,0,0,0,1
Latvia,2015,367,2,0,2,1,1,0,2,0,0,0,2
Latvia,2016,367,0,0,0,0,0,0,0,0,0,0,0
Latvia,2017,367,2,0,2,1,1,0,2,0,0,0,2
Latvia,2018,367,2,0,2,1,1,0,2,0,0,0,2
Lebanon,1946,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1947,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1948,660,1,1,0,1,0,0,0,0,1,1,0
Lebanon,1949,660,1,0,1,1,0,0,0,0,1,1,0
Lebanon,1950,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1951,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1952,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1953,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1954,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1955,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1956,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1957,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1958,660,1,1,0,0,1,0,1,0,0,1,0
Lebanon,1959,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1960,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1961,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1962,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1963,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1964,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1965,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1966,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1967,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1968,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1969,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1970,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1971,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1972,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1973,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1974,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1975,660,1,0,1,0,1,0,1,0,0,1,0
Lebanon,1976,660,1,1,0,0,1,0,1,0,0,1,0
Lebanon,1977,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1978,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1979,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1980,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1981,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1982,660,1,0,1,0,1,0,1,0,0,1,0
Lebanon,1983,660,1,0,1,0,1,0,1,0,0,1,0
Lebanon,1984,660,1,1,0,0,1,0,1,0,0,1,0
Lebanon,1985,660,1,0,1,0,1,0,1,0,0,1,0
Lebanon,1986,660,1,0,1,0,1,0,1,0,0,1,0
Lebanon,1987,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1988,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1989,660,1,0,1,0,1,0,1,0,0,1,0
Lebanon,1990,660,1,0,1,0,1,0,1,0,0,1,0
Lebanon,1991,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1992,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1993,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1994,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1995,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1996,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1997,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1998,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,1999,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2000,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2001,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2002,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2003,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2004,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2005,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2006,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2007,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2008,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2009,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2010,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2011,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2012,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2013,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2014,660,1,0,1,1,0,0,1,0,0,1,0
Lebanon,2015,660,1,0,1,1,0,0,1,0,0,1,0
Lebanon,2016,660,0,0,0,0,0,0,0,0,0,0,0
Lebanon,2017,660,1,0,1,1,0,0,1,0,0,1,0
Lebanon,2018,660,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1966,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1967,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1968,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1969,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1970,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1971,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1972,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1973,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1974,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1975,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1976,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1977,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1978,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1979,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1980,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1981,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1982,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1983,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1984,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1985,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1986,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1987,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1988,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1989,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1990,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1991,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1992,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1993,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1994,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1995,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1996,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1997,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,1998,570,1,0,1,0,1,0,1,0,0,1,0
Lesotho,1999,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2000,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2001,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2002,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2003,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2004,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2005,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2006,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2007,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2008,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2009,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2010,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2011,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2012,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2013,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2014,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2015,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2016,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2017,570,0,0,0,0,0,0,0,0,0,0,0
Lesotho,2018,570,0,0,0,0,0,0,0,0,0,0,0
Liberia,1946,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1947,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1948,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1949,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1950,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1951,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1952,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1953,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1954,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1955,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1956,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1957,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1958,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1959,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1960,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1961,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1962,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1963,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1964,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1965,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1966,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1967,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1968,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1969,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1970,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1971,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1972,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1973,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1974,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1975,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1976,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1977,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1978,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1979,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1980,450,1,0,1,0,1,0,1,0,0,1,0
Liberia,1981,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1982,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1983,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1984,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1985,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1986,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1987,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1988,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1989,450,1,0,1,0,1,0,1,0,0,1,0
Liberia,1990,450,1,0,1,0,1,0,1,0,0,1,0
Liberia,1991,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1992,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1993,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1994,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1995,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1996,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1997,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1998,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,1999,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2000,450,1,0,1,0,1,0,1,0,0,1,0
Liberia,2001,450,1,0,1,0,1,0,1,0,0,1,0
Liberia,2002,450,1,0,1,0,1,0,1,0,0,1,0
Liberia,2003,450,1,1,0,0,1,0,1,0,0,1,0
Liberia,2004,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2005,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2006,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2007,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2008,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2009,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2010,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2011,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2012,450,0,0,0,0,0,0,0,0,0,0,0
Liberia,2013,450,1,0,1,0,1,0,1,0,0,0,1
Liberia,2014,450,1,0,1,0,1,0,1,0,0,0,1
Liberia,2015,450,2,0,2,1,1,0,2,0,0,0,2
Liberia,2016,450,1,0,1,0,1,0,1,0,0,0,1
Liberia,2017,450,2,0,2,1,1,0,2,0,0,0,2
Liberia,2018,450,2,0,2,1,1,0,2,0,0,0,2
Libya,1951,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1952,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1953,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1954,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1955,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1956,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1957,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1958,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1959,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1960,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1961,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1962,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1963,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1964,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1965,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1966,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1967,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1968,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1969,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1970,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1971,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1972,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1973,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1974,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1975,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1976,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1977,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1978,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1979,620,1,0,1,0,1,0,1,0,0,0,1
Libya,1980,620,1,1,0,0,1,0,1,0,0,0,1
Libya,1981,620,1,0,1,0,1,0,1,0,0,0,1
Libya,1982,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1983,620,1,0,1,0,1,0,1,0,0,0,1
Libya,1984,620,1,0,1,0,1,0,1,0,0,0,1
Libya,1985,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1986,620,1,0,1,0,1,0,1,0,0,0,1
Libya,1987,620,2,2,0,1,1,0,1,0,1,1,1
Libya,1988,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1989,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1990,620,0,0,0,0,0,0,0,0,0,0,0
Libya,1991,620,0,0,0,0,0,0,0,0,0,0,0
